API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015326740000,ALACRAN HILLS 11 FEDERAL COM,001,ALACRAN HILLS 11 FEDERAL COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,MORROW (PRO GAS),MORROW (PRO GAS),MORROW (PRO GAS),3272.00,KB,3255.00,11770.00,11770.00,GAS,P & A,1,104501561,COM,032762,2004-03-07,2004-04-17,V,11586.00,11594.00,8.00,,8.00,2004-04-01,2022-06-01,203,,,750.00,,,24.00,FLOWING,2004-04-20,InitialPotentialTest,2004-04-20,InitialPotentialTest,4721.17,6,27997.00,6,55.00,6,28.3270,6,590.15,3499.63,6.88,137891.50,824397.00,492.00,5224.00,1675603.66,0.8273,827.3490,,1.00,,,1141333.33,16367.83,97355.00,142.00,1113.00,2045.98,12169.38,17.75,35041.17,208789.00,243.00,1716.00,210.2470,4380.15,26098.63,30.38,1.0000,1.0000,,PERMIAN BASIN,,NM,11,21S,27E,SWNW,,,,,11586.00000,11594.00000,8.00,SCURLOCK PERMIAN LLC,ENTERPRISE FIELD SERVICES L.L.C.,,,32.4980320,-104.1668930,32.4976657,-104.1672272
30015326720000,BRADLEY 14 FEDERAL COM,001,BRADLEY 14 FEDERAL COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,MORROW,G,MULTIPLE,3306.00,KB,3283.00,11996.00,11996.00,GAS,P & A,3,"104225988,126271374,129784320",MULTIPLE,MULTIPLE,2003-04-17,2003-07-18,V,10650.00,11832.00,1182.00,,1182.00,2004-04-01,2020-01-01,142,,,804.00,,108.00,24.00,FLOWING,2003-07-25,InitialPotentialTest,2011-08-30,InitialPotentialTest,2067.83,79,10349.00,84,640.00,79,12.4070,79,1.75,8.76,0.54,63212.66,316198.00,10513.00,91687.00,30076.86,0.3793,379.2760,,14.00,3.00,,,1495.50,8973.00,0.00,2345.00,1.27,7.59,0.00,1675.67,10054.00,0.00,2530.00,10.0540,1.42,8.51,0.00,14057.0000,358.0000,6435.0000,PERMIAN BASIN,,NM,14,24S,26E,SWNW,,,,,9167.00000,11832.00000,2665.00,MULTIPLE,MULTIPLE,,,32.2203670,-104.2690130,32.2205973,-104.2684139
30015326710000,PARDUE C 8808 JVP,003,PARDUE C 8808 JVP,BTA OIL PRODUCERS,BTA OIL PRODUCERS,"BTA OIL PRODUCERS, LLC",,LOVING,EDDY (NM),DELAWARE,DELAWARE,,"BRUSHY CANYON, EAST","BRUSHY CANYON, EAST","BRUSHY CANYON, EAST",2993.00,KB,2984.17,6319.00,6218.03,OIL,ACTIVE,1,101855608,COM,305316,2003-03-09,2003-04-03,V,4728.00,4771.00,43.00,,43.00,2003-04-01,2022-12-01,237,,,180.00,227.00,74.00,24.00,FLOWING,2003-04-16,InitialPotentialTest,2003-04-16,InitialPotentialTest,5304.67,1,7053.00,121,4975.00,1,31.8280,1,123.36,164.02,115.70,231212.34,289352.00,182987.00,140615.00,1581.27,1.3873,1387.2740,157.00,41.00,435.00,3829.27,601.77,25654.00,14826.00,23183.00,8490.00,596.60,344.79,539.14,49127.17,27709.00,44509.00,15442.00,294.7630,1142.49,644.40,1035.09,2671.0000,615.0000,6379.0000,PERMIAN BASIN,,NM,11,23S,28E,SESW,,,,,4728.00000,4771.00000,43.00,"WESTERN REFINING COMPANY, L.P.","DCP OPERATING COMPANY, LP",39.300000,,32.3147419,-104.0619650,32.3138601,-104.0595610
30015326570000,FEDERAL RR COM,002,FEDERAL RR COM,"WPX ENERGY PERMIAN, LLC",DEVON ENERGY,"WPX ENERGY PERMIAN, LLC",DVN,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3238.00,KB,3221.00,12150.00,12150.00,GAS,P & A,1,104225897,COM,316686,2003-10-25,2004-03-16,V,11604.00,11973.00,369.00,,369.00,2004-03-01,2019-10-01,144,,,1478.00,,25.00,24.00,FLOWING,2004-03-17,InitialPotentialTest,2004-03-17,InitialPotentialTest,4396.33,2,26378.00,2,0.00,150,26.3780,2,11.91,71.49,0.00,55712.97,334278.00,0.00,9841.00,,0.3343,334.2780,6.00,,,,,17950.33,107702.00,0.00,2692.00,48.65,291.88,0.00,27363.67,164182.00,0.00,4022.00,164.1820,74.16,444.94,0.00,32.0000,,,PERMIAN BASIN,,NM,24,23S,26E,NESE,,,,,11604.00000,11973.00000,369.00,,"SOUTHERN UNION GAS SERVICES, LTD",,,32.2882840,-104.2410960,32.2881697,-104.2404444
30015326500000,WEST LOVING 2 STATE,001,WEST LOVING 2 STATE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,BLACK RIVER,EDDY (NM),DELAWARE,DELAWARE,,MORROW (GAS),MORROW (GAS),MORROW (GAS),3158.00,KB,3140.00,12775.00,12775.00,GAS,ACTIVE,1,102262385,COM,032000,2003-03-14,2003-05-05,V,12472.00,12486.00,14.00,,14.00,2003-05-01,2022-12-01,236,,,998.00,,8.00,24.00,FLOWING,2003-05-23,InitialPotentialTest,2003-05-23,InitialPotentialTest,5487.17,3,32923.00,3,0.00,165,32.9230,3,391.94,2351.64,0.00,264973.22,1589839.00,0.00,4484.00,,1.5898,1589.8390,4979.00,,8.00,,,28690.50,172143.00,0.00,149.00,2049.32,12295.93,0.00,53302.67,319816.00,0.00,407.00,319.8160,3807.33,22844.00,0.00,66887.0000,,144.0000,PERMIAN BASIN,,NM,02,24S,27E,NESW,,,,,12472.00000,12486.00000,14.00,,"DCP OPERATING COMPANY, LP",,,32.2449260,-104.1633910,32.2447443,-104.1631009
30015326470000,ESPERANZA 14 STATE,002,ESPERANZA 14 STATE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,BURTON FLAT,EDDY (NM),DELAWARE,DELAWARE,,T. BARNETT,MORROW (PRO GAS),MORROW (PRO GAS),3265.00,KB,3241.00,11850.00,11850.00,GAS,ACTIVE,1,102262424,COM,030463,2003-04-25,2003-06-06,V,11378.00,11498.00,120.00,,120.00,2003-06-01,2022-12-01,235,,,792.00,15.00,5.00,24.00,FLOWING,2003-06-10,InitialPotentialTest,2003-06-10,InitialPotentialTest,3141.00,1,17598.00,1,208.00,1,18.8460,1,26.18,146.65,1.73,47127.48,275853.00,1152.00,1394.00,239455.73,0.2828,282.7650,327.00,,,,95632.18,13433.67,76846.00,626.00,522.00,111.95,640.38,5.22,20018.33,114842.00,878.00,636.00,120.1100,166.82,957.02,7.32,3572.0000,,38.0000,PERMIAN BASIN,,NM,14,21S,27E,SESW,,,,,11378.00000,11498.00000,120.00,SCURLOCK PERMIAN LLC,ENTERPRISE FIELD SERVICES L.L.C.,49.000000,,32.4824750,-104.1669690,32.4826900,-104.1674040
30015326430000,STEPHENS COM,002,STEPHENS COM,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,MISSISSIPPIAN,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3207.00,KB,3191.00,12025.00,12025.00,GAS,ACTIVE,1,103427616,COM,319800,2003-03-12,2003-07-11,V,11746.00,11864.00,118.00,,118.00,2003-07-01,2022-12-01,195,,,954.00,,4.00,24.00,FLOWING,2003-07-30,InitialPotentialTest,2003-07-30,InitialPotentialTest,4471.33,2,26828.00,2,13.00,78,26.8280,2,37.89,227.36,0.11,157621.96,945618.00,19.00,495.00,49769368.42,0.9457,945.7320,773.00,,,,,22833.33,136970.00,5.00,412.00,193.50,1160.76,0.04,42709.17,256225.00,5.00,412.00,256.2550,361.94,2171.40,0.04,10545.0000,,,PERMIAN BASIN,,NM,07,23S,27E,NENE,,,,,11746.00000,11864.00000,118.00,,ENTERPRISE FIELD SERVICES L.L.C.,,,32.3239480,-104.2239760,32.3241050,-104.2241290
30015326400000,NEFF'S CLOSE OLOGY FEE COM,001,NEFF'S CLOSE OLOGY FEE COM,CONCHO OPERATING,CONOCOPHILLIPS,COG OPERATING LLC,COP,BLACK RIVER,EDDY (NM),DELAWARE,DELAWARE,,MORROW (GAS),MORROW (GAS),MORROW (GAS),3109.00,KB,3092.00,12820.00,12820.00,GAS,P & A,1,101855581,COM,031986,2003-02-28,2003-07-04,V,12391.00,12396.00,5.00,,5.00,2003-07-01,2015-03-01,140,,,1508.00,,52.00,24.00,FLOWING,2003-07-08,InitialPotentialTest,2003-07-08,InitialPotentialTest,13131.00,2,78786.00,2,43.00,76,78.7860,2,2626.20,15757.20,8.60,409232.19,2453719.00,279.00,31760.00,8794691.76,2.4554,2455.3930,41.00,,,,,59925.33,359534.00,3.00,3135.00,11985.07,71906.80,0.60,102227.50,613323.00,7.00,5049.00,613.3650,20445.50,122664.60,1.40,35651.0000,57.0000,1333.0000,PERMIAN BASIN,,NM,06,24S,28E,NWSW,,,,,9999.00000,12396.00000,2397.00,,"DCP OPERATING COMPANY, LP",,,32.2442510,-104.1334310,32.2445587,-104.1331048
30015326350000,EDDY 21 FEDERAL COM,003,EDDY 21 FEDERAL COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,WHITE CITY,EDDY (NM),DELAWARE,DELAWARE,,PENN (GAS),PENN (GAS),PENN (GAS),3376.00,KB,3358.00,11574.00,11574.00,GAS,P & A,1,103013922,COM,029014,2003-02-19,2003-06-20,V,10012.00,11308.00,1296.00,,1296.00,2003-06-01,2021-09-01,199,,,814.00,,21.00,24.00,FLOWING,2003-06-27,InitialPotentialTest,2003-06-27,InitialPotentialTest,2396.33,3,14378.00,3,0.00,164,14.3780,3,1.85,11.09,0.00,123090.03,738540.00,0.00,3345.00,,0.7385,738.5400,5.00,,,,,9869.17,59215.00,0.00,560.00,7.62,45.69,0.00,18535.83,111215.00,0.00,909.00,111.2150,14.30,85.81,0.00,5.0000,,,PERMIAN BASIN,,NM,21,24S,26E,NWSW,,,,,10012.00000,11308.00000,1296.00,,"DCP OPERATING COMPANY, LP",,,32.1994360,-104.3039930,32.1993790,-104.3037884
30015326340000,BLACKRIVER 10 FEDERAL COM,002,BLACKRIVER 10 FEDERAL COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO. OF COLORADO,CTRA,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3358.00,KB,3347.00,11968.00,11968.00,GAS,ACTIVE,1,103013953,COM,031975,2003-03-31,2003-06-27,V,11122.00,11724.00,602.00,,602.00,2003-06-01,2022-12-01,229,,,4040.00,,8.00,24.00,FLOWING,2003-07-11,InitialPotentialTest,2003-07-11,InitialPotentialTest,23043.83,3,138263.00,3,0.00,164,138.2630,3,38.28,229.67,0.00,384524.15,2307145.00,0.00,4528.00,,2.3071,2307.1450,125.00,,,,,85908.17,515449.00,0.00,175.00,142.70,856.23,0.00,156427.50,938565.00,0.00,693.00,938.5650,259.85,1559.08,0.00,4104.0000,,,PERMIAN BASIN,,NM,10,24S,26E,SESW,,,,,11122.00000,11724.00000,602.00,,"DCP OPERATING COMPANY, LP",,,32.2281570,-104.2850190,32.2283121,-104.2846314
30015326200000,HARROUN 15,014,HARROUN 15,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA INC,OXY,CEDAR CANYON,EDDY (NM),DELAWARE,DELAWARE,,DELAWARE,DELAWARE,MULTIPLE,2948.00,KB,2930.00,8000.00,8000.00,OIL,ACTIVE,2,"102241337,105692837",MULTIPLE,MULTIPLE,2003-02-14,2003-03-21,V,7730.00,7762.00,32.00,,32.00,2003-03-01,2022-12-01,237,,,315.00,60.00,45.00,24.00,PUMPING,2003-03-23,InitialPotentialTest,2005-06-10,InitialPotentialTest,1729.33,149,9008.00,149,574.00,28,10.3760,149,54.04,281.50,17.94,60720.39,182312.00,30335.00,167757.00,6009.96,0.3643,364.3220,175.00,16.00,124.00,10937.50,6588.13,3453.33,9920.00,1800.00,1251.00,107.92,310.00,56.25,5279.50,15111.00,2761.00,1951.00,31.6770,164.98,472.22,86.28,1804.0000,1241.0000,3021.0000,PERMIAN BASIN,,NM,15,24S,29E,NWNW,,,,,5246.00000,7762.00000,2516.00,MULTIPLE,MULTIPLE,,,32.2231030,-103.9785080,32.2228350,-103.9785054
30015326180000,HARROUN 10,004,HARROUN 10,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA INC,OXY,PIERCE CROSSING,EDDY (NM),DELAWARE,DELAWARE,,"BONE SPRING, EAST","BONE SPRING, EAST","BONE SPRING, EAST",2976.00,KB,2967.00,8000.00,8000.00,OIL,ACTIVE,1,103900377,COM,304837,2003-11-05,2003-12-28,V,7794.00,7820.00,26.00,,26.00,2003-12-01,2022-12-01,220,,,673.00,172.00,74.00,24.00,FLOWING,2004-01-01,InitialPotentialTest,2004-01-01,InitialPotentialTest,4283.17,2,13411.00,2,2048.00,2,25.6990,2,164.74,515.81,78.77,63535.84,199607.00,30268.00,31684.00,6594.65,0.3812,381.2150,416.00,193.00,248.00,2155.44,6548.34,12933.33,39020.00,6430.00,1577.00,497.44,1500.77,247.31,19309.67,58570.00,9548.00,2014.00,115.8580,742.68,2252.69,367.23,4171.0000,1686.0000,2644.0000,PERMIAN BASIN,,NM,10,24S,29E,NESW,,,,,7794.00000,7820.00000,26.00,CENTURION PIPELINE L.P.,ENTERPRISE FIELD SERVICES L.L.C.,,,32.2310870,-103.9736710,32.2308204,-103.9736233
30015326170000,HARROUN 10,003,HARROUN 10,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA INC,OXY,CEDAR CANYON,EDDY (NM),DELAWARE,DELAWARE,,DELAWARE,DELAWARE,MULTIPLE,2971.00,KB,2959.00,8004.00,8004.00,OIL,ACTIVE,3,"103900539,104407476,104661572",MULTIPLE,MULTIPLE,2004-03-19,2004-04-19,V,7749.00,7778.00,29.00,,29.00,2004-04-01,2022-12-01,221,,,561.00,160.00,93.00,24.00,FLOWING,2004-04-20,InitialPotentialTest,2004-10-30,InitialPotentialTest,9379.50,25,5122.00,1,9275.00,25,56.2770,25,323.43,176.62,319.83,105153.55,109893.00,86838.00,348921.00,1265.49,0.6309,630.9210,743.00,833.00,3317.00,891.96,5797.89,5149.17,13615.00,2880.00,770.00,177.56,469.48,99.31,8481.00,16824.00,5677.00,2844.00,50.8860,292.45,580.14,195.76,4035.0000,4852.0000,18709.0000,PERMIAN BASIN,,NM,10,24S,29E,NWSW,,,,,5716.00000,7778.00000,2062.00,MULTIPLE,MULTIPLE,,,32.2312660,-103.9777450,32.2309969,-103.9776975
30015326150000,TUCKER FEE,001Y,TUCKER FEE,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,ESPERANZA,EDDY (NM),DELAWARE,DELAWARE,,"DELAWARE, NORTH (O)","DELAWARE, NORTH (O)","DELAWARE, NORTH (O)",3212.00,KB,3192.00,5224.00,5224.00,OIL,P & A,1,102256003,COM,318419,2003-02-06,2003-04-18,V,4964.00,4970.00,6.00,,6.00,2003-10-01,2014-04-01,105,,,1096.00,20.00,30.00,24.00,FLOWING,2003-04-23,InitialPotentialTest,2003-04-23,InitialPotentialTest,4299.33,2,24866.00,2,1147.00,26,25.7960,2,716.56,4144.33,191.17,48023.99,182718.00,17571.00,66844.00,10398.84,0.2881,288.1440,0.00,93.00,0.00,0.00,160425.81,14928.83,87533.00,340.00,2263.00,2488.14,14588.83,56.67,23488.00,137946.00,497.00,3424.00,140.9280,3914.67,22991.00,82.83,0.0000,93.0000,0.0000,PERMIAN BASIN,,NM,28,21S,27E,NWSE,,,,,4964.00000,4970.00000,6.00,,,,,32.4480860,-104.1938710,32.4481080,-104.1935544
30015326120100,STATE 19,002,STATE 19,OCCIDENTAL PETR,OCCIDENTAL PETROLEUM,OXY USA INC,OXY,MCMILLAN,EDDY (NM),DELAWARE,DELAWARE,,,,MULTIPLE,3306.00,KB,3289.00,,,OIL,P & A,3,"103427556,110423055,113867721",MULTIPLE,MULTIPLE,2003-08-06,2003-10-01,U,,,,2921.72,,2003-10-01,2011-09-01,84,,,,,,,,,,,,9020.33,32,12926.00,32,6866.00,32,54.1220,32,,,,28488.83,72101.00,16472.00,11760.00,4377.19,0.1709,170.9330,0.00,1.00,0.00,0.00,,1471.33,8828.00,0.00,5512.00,,,,1563.17,9379.00,0.00,6663.00,9.3790,,,,0.0000,2.0000,0.0000,PERMIAN BASIN,,NM,19,20S,27E,NWSW,,,,,5508.00000,10780.00000,5272.00,MULTIPLE,MULTIPLE,,,32.5571400,-104.3268810,32.5651700,-104.3269691
30015326080000,OTIS 1,001,OTIS 1,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,T. BARNETT,"MORROW, EAST (GAS)","MORROW, EAST (GAS)",3118.00,KB,3101.00,12300.00,12300.00,GAS,ACTIVE,1,102262489,COM,031914,2003-03-29,2003-05-15,V,11800.00,11810.00,10.00,,10.00,2003-05-01,2022-12-01,236,,,1485.00,1.00,2.00,24.00,FLOWING,2003-05-17,InitialPotentialTest,2003-05-17,InitialPotentialTest,12121.17,2,72727.00,2,88.00,198,72.7270,2,1212.12,7272.70,8.80,501824.97,3008610.00,390.00,6941.00,7714384.62,3.0110,3010.9500,442.00,,,,,58888.83,353333.00,,145.00,5888.88,35333.30,,120623.50,723477.00,44.00,320.00,723.7410,12062.35,72347.70,4.40,7027.0000,,2.0000,PERMIAN BASIN,,NM,01,22S,27E,SWSE,,,,,11800.00000,11810.00000,10.00,PHILLIPS 66 COMPANY,ENTERPRISE FIELD SERVICES L.L.C.,52.000000,,32.4164960,-104.1409530,32.4163479,-104.1407989
30015326070000,OTIS 14,001,OTIS 14,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,OTIS,EDDY (NM),DELAWARE,DELAWARE,,ATOKA (G),ATOKA (G),MULTIPLE,3079.00,KB,3062.00,12190.00,12190.00,GAS,ACTIVE,4,"102262556,103001876,103433756,105693005",MULTIPLE,MULTIPLE,2003-02-14,2003-05-17,V,11644.00,11718.00,74.00,,74.00,2003-05-01,2022-12-01,236,,,570.00,,20.00,24.00,FLOWING,2003-05-26,InitialPotentialTest,2005-04-08,InitialPotentialTest,1460.83,2,8765.00,2,205.00,6,8.7650,2,19.74,118.45,2.77,48033.64,258874.00,4888.00,4789.00,52961.13,0.2882,288.2020,17.00,2.00,48.00,8500.00,,6131.33,35558.00,205.00,1728.00,82.86,480.51,2.77,8459.33,45260.00,916.00,1972.00,50.7560,114.32,611.62,12.38,839.0000,108.0000,777.0000,PERMIAN BASIN,,NM,14,22S,27E,NESE,,,,,9648.00000,11718.00000,2070.00,MULTIPLE,MULTIPLE,,,32.3909110,-104.1539540,32.3910514,-104.1537389
30015326060000,H B 11 FEDERAL,007,H B 11 FEDERAL,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,PIERCE CROSSING,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,BONE SPRING,BONE SPRING,3045.00,KB,3032.00,8401.00,8401.00,OIL,P & A,1,102255960,COM,030686,2003-03-07,2003-04-14,V,8043.00,8098.00,55.00,,55.00,2003-12-01,2018-01-01,157,,,447.00,51.00,86.00,24.00,PUMPING,2003-04-20,InitialPotentialTest,2003-04-20,InitialPotentialTest,3235.33,9,18590.00,9,370.00,1,19.4120,9,58.82,338.00,6.73,107446.85,574871.00,11635.00,18315.00,49408.77,0.6447,644.6810,1.00,,,,41093.55,15133.67,80746.00,1676.00,2517.00,275.16,1468.11,30.47,31083.17,169831.00,2778.00,3334.00,186.4990,565.15,3087.84,50.51,106.0000,1.0000,,PERMIAN BASIN,,NM,11,24S,29E,NESW,,,,,8043.00000,8098.00000,55.00,HOLLYFRONTIER REFINING & MARKETING LLC,"DCP OPERATING COMPANY, LP",44.200000,,32.2318880,-103.9586110,32.2315710,-103.9585512
30015325920000,OXY FEDERAL,001,OXY FEDERAL,BXP OPERATING,"BXP OPERATING, LLC","BXP OPERATING, LLC",,SCANLON,EDDY (NM),DELAWARE,DELAWARE,,DELAWARE,DELAWARE,DELAWARE,3247.00,KB EST,3230.00,6900.00,6900.00,OIL,ACTIVE,1,102241454,COM,327043,2003-03-16,2003-05-03,V,4433.00,5181.00,748.00,,748.00,2003-05-01,2022-11-01,232,,,180.00,117.00,263.00,24.00,PUMPING,2003-05-03,InitialPotentialTest,2003-05-28,InitialPotentialTest,1347.00,1,1965.00,2,1057.00,1,8.0820,1,1.80,2.63,1.41,36818.80,76139.00,24129.00,25459.00,3155.50,0.2209,220.9130,,50.00,33.00,,2444.03,5667.50,9843.00,4027.00,3471.00,7.58,13.16,5.38,8992.67,17038.00,6153.00,4785.00,53.9560,12.02,22.78,8.23,,493.0000,715.0000,PERMIAN BASIN,,NM,23,20S,28E,NWNE,,,,,5181.00000,5536.00000,355.00,PLAINS MARKETING L.P.,,,,32.5636900,-104.1461330,32.5636998,-104.1458472
30015325890000,OTIS 35 FEE COM,001,OTIS 35 FEE COM,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, EAST (GAS)","MORROW, EAST (GAS)","MORROW, EAST (GAS)",3116.00,KB,3098.00,12140.00,12140.00,GAS,ACTIVE,1,102241407,COM,031082,2003-02-01,2003-03-29,V,11528.00,11666.00,138.00,,138.00,2003-03-01,2022-12-01,238,,,,,,,,,,,,3033.50,6,18201.00,6,21.00,200,18.2010,6,21.98,131.89,0.15,196349.77,1177949.00,25.00,65272.00,47117960.00,1.1781,1178.0990,78.00,,,,,11696.50,70179.00,0.00,9278.00,84.76,508.54,0.00,26690.00,160140.00,0.00,15928.00,160.1400,193.41,1160.43,0.00,1447.0000,,74.0000,PERMIAN BASIN,,NM,35,21S,27E,SESE,,,,,11528.00000,11666.00000,138.00,,ENTERPRISE FIELD SERVICES L.L.C.,,,32.4310990,-104.1539000,32.4311175,-104.1541105
30015325820000,RYAN,002,RYAN,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,CARLSBAD,EDDY (NM),DELAWARE,DELAWARE,,"MORROW, SOUTH (GAS)","MORROW, SOUTH (GAS)","MORROW, SOUTH (PRO GAS)",3181.00,KB,3165.00,12100.00,12100.00,GAS,P & A,1,103013926,COM,319799,2003-01-28,2003-05-22,V,11824.00,11941.00,117.00,,117.00,2003-05-01,2019-03-01,127,,,1745.00,,7.00,24.00,FLOWING,2003-05-30,InitialPotentialTest,2003-05-30,InitialPotentialTest,9082.50,2,54495.00,2,299.00,66,54.4950,2,77.63,465.77,2.56,160633.19,961861.00,323.00,862.00,2977897.83,0.9638,963.7990,162.00,,,,,38240.17,229363.00,13.00,599.00,326.84,1960.37,0.11,69518.67,417022.00,15.00,705.00,417.1120,594.18,3564.29,0.13,2260.0000,,45.0000,PERMIAN BASIN,,NM,05,23S,27E,NENE,,,,,11824.00000,11941.00000,117.00,,ENTERPRISE FIELD SERVICES L.L.C.,,,32.3385920,-104.2068630,32.3387130,-104.2069258
30015325710000,FALCON 10,001,FALCON 10,CONTANGO RESOURCES LLC,CRESCENT ENERGY COMPANY,"CONTANGO RESOURCES, LLC",CRGY,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,"DELAWARE, SW","DELAWARE, SW","DELAWARE, SW",2954.00,KB,2937.79,6675.00,4880.59,OIL,ACTIVE,1,101910171,COM,330064,2003-02-12,2003-03-29,H,5196.00,6675.00,1479.00,2015.71,1479.00,2003-04-01,2022-12-01,235,,,130.00,194.00,185.00,24.00,PUMPING,2003-04-06,InitialPotentialTest,2003-04-06,InitialPotentialTest,4992.33,1,7645.00,124,4461.00,1,29.9540,1,3.38,5.17,3.02,301492.00,328632.00,246720.00,782265.00,1332.00,1.8090,1808.9520,10.00,245.00,2904.00,40.82,778.62,20849.00,16008.00,18181.00,14597.00,14.10,10.82,12.29,34790.67,28474.00,30045.00,25383.00,208.7440,23.52,19.25,20.31,283.0000,2278.0000,39196.0000,PERMIAN BASIN,,NM,10,25S,28E,SWNE,,,,,5196.00000,6675.00000,1479.00,"WESTERN REFINING COMPANY, L.P.","DCP MIDSTREAM, LP",38.900000,,32.1468890,-104.0744480,32.1463419,-104.0679675
30015325700000,EL PRESIDENTE STATE,002,EL PRESIDENTE STATE,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,BLACK RIVER,EDDY (NM),DELAWARE,DELAWARE,,T. MORROW CLASTICS,MORROW (GAS),MORROW (GAS),3165.00,KB,3149.00,12825.00,12825.00,GAS,P & A,1,103001769,COM,318196,2003-03-22,2003-06-13,V,12503.00,12513.00,10.00,,10.00,2003-06-01,2018-03-01,138,,,1948.00,,,24.00,FLOWING,2003-06-25,InitialPotentialTest,2003-06-25,InitialPotentialTest,22149.17,3,132895.00,3,20.00,153,132.8950,3,2214.92,13289.50,2.00,264465.53,1586625.00,28.00,3958.00,56665178.57,1.5868,1586.7930,27.00,,,,,71733.33,430400.00,0.00,632.00,7173.33,43040.00,0.00,113567.17,681403.00,0.00,1162.00,681.4030,11356.72,68140.30,0.00,40.0000,,,PERMIAN BASIN,,NM,02,24S,27E,SENE,,,,,12280.00000,12376.00000,96.00,TRAFIGURA AG,SENDERO CARLSBAD MIDSTREAM LLC,52.000000,,32.2449990,-104.1548390,32.2451954,-104.1545198
