"","api","sampler","distance","Well.Name","Well.Number","Lease.Name","Operator.Alias..Legacy.","Operator.Company.Name","Operator..Reported.","Operator.Ticker","Field","County.Parish","DI.Basin","DI.Play","DI.Subplay","Formation.at.Total.Depth","Target.Formation","Producing.Reservoir","Elevation","Elevation.Type","Ground.Elevation","Measured.Depth..TD.","True.Vertical.Depth","Production.Type","Well.Status","Producing.Entity.Count","Producing.Entity.ID","Producing.Entity.Type","Producing.Entity.Lease.Number","Spud.Date","Completion.Date","Drill.Type","Upper.Perforation","Lower.Perforation","Gross.Perforated.Interval","Horizontal.Length","DI.Lateral.Length","First.Prod.Date","Last.Prod.Date","Months.Produced","Start.Date..First.Treatment.Job.","End.Date..First.Treatment.Job.","First.Test.Gas.Volume","First.Test.Oil.Volume","First.Test.Water.Volume","First.Test.Hours.Tested","First.Test.Production.Method","First.Well.Test.Date","First.Reported.Test.Type","Last.Well.Test.Date","Last.Test.Type","Peak.BOE","Peak.BOE.Month.No.","Peak.Gas","Peak.Gas.Month.No.","Peak.Oil","Peak.Oil.Month.No.","Peak.MMCFGE","Peak.MMCFGE.Month.No.","Peak.BOE.per.perforated.Ft","Peak.Gas.per.perforated.Ft","Peak.Oil.per.perforated.Ft","Cum.BOE","Cum.Gas","Cum.Oil","Cum.Water","Cum.GOR","Cum.BCFGE","Cum.MMCFGE","Latest.Gas","Latest.Oil","Latest.Water","Latest.GOR","X2nd.Month.GOR","First.6.BOE","First.6.Gas","First.6.Oil","First.6.Water","First.6.BOE.per.perforated.Ft","First.6.Gas.per.perforated.Ft","First.6.Oil.per.perforated.Ft","First.12.BOE","First.12.Gas","First.12.Oil","First.12.Water","First.12.MMCFGE","First.12.BOE.per.perforated.Ft","First.12.Gas.per.perforated.Ft","First.12.Oil.per.perforated.Ft","Last.12.Gas","Last.12.Oil","Last.12.Water","AAPG.Geologic.Province","Play.Assessment.Basin","State","Section","Township","Range","Quarter.Quarter","District","Abstract","Block","Survey","Shallowest.Perforation","Deepest.Perforation","Gross.Perforated.Interval..Multiple.Prod.Entities.","Oil.Gatherer","Gas.Gatherer","Oil.Gravity","Gas.Gravity","lat.w","lon.w","Bottom.Hole.Latitude..WGS84.","Bottom.Hole.Longitude..WGS84.","V1.w","V2.w","lon.s","lat.s","V1.s","V2.s","2.5km"
"382",30015476730000,"oil well area #3",2116.61593173056,"LAYLA 35 26 W0MD FEE","001H","LAYLA 35 26 W0MD FEE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3043,"KB",3015,14514,NA,"GAS","ACTIVE",1,"130839271","COM","330993","2021-07-23","2021-11-01","H",NA,NA,NA,10215.63,9965.63,"2021-11-01","2022-10-01",12,"","",NA,NA,NA,NA,"","","","","",66329.33,2,109946,2,48005,2,397.976,2,6.66,11.03,4.82,516037.49,950295,357655,813285,2657.02,3.0962,3096.225,71434,13147,35519,5433.48,2290.3,316867.5,532833,228062,541219,31.8,53.47,22.88,516037.5,950295,357655,813285,3096.225,51.78,95.36,35.89,950295,357655,813285,"PERMIAN BASIN","","NM",35,"23S",28,"SESW",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","SENDERO CARLSBAD MIDSTREAM LLC",NA,NA,32.2548788,-104.0605738,32.2827222,-104.0648461,588489.202363595,3569074.8319485,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"383",30015476740000,"oil well area #3",2120.57789805432,"LAYLA 35 26 W0NC FEE","001H","LAYLA 35 26 W0NC FEE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3043,"KB",3015,14427,NA,"GAS","ACTIVE",1,"130839260","COM","330994","2021-07-04","2021-11-01","H",NA,NA,NA,4895.93,4645.93,"2021-11-01","2022-10-01",12,"","",NA,NA,NA,NA,"","","","","",66160.5,2,107031,2,48322,2,396.963,2,14.24,23.04,10.4,518449.84,864665,374339,1049301,2309.84,3.1107,3110.699,72430,20535,70631,3527.15,2214.95,307124.5,489147,225600,529564,66.11,105.29,48.56,518449.83,864665,374339,1049301,3110.699,111.59,186.11,80.57,864665,374339,1049301,"PERMIAN BASIN","","NM",35,"23S",28,"SESW",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","SENDERO CARLSBAD MIDSTREAM LLC",NA,NA,32.2548788,-104.0604766,32.2683036,-104.0615736,588498.358468513,3569074.91207918,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"384",30015476800000,"oil well area #3",2124.55371409824,"LAYLA 35 26 W0NC FEE","002H","LAYLA 35 26 W0NC FEE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3043,"KB",3015,14443,NA,"GAS","ACTIVE",1,"130839278","COM","330994","2021-06-16","2021-11-01","H",NA,NA,NA,4908.97,4658.97,"2021-11-01","2022-10-01",12,"","",NA,NA,NA,NA,"","","","","",67930.17,3,110161,2,49780,3,407.581,3,14.58,23.64,10.68,555737.67,862318,412018,963773,2092.91,3.3344,3334.426,55968,22009,67329,2542.96,2249.84,345988.17,540715,255869,466799,74.26,116.06,54.92,555737.67,862318,412018,963773,3334.426,119.28,185.09,88.44,862318,412018,963773,"PERMIAN BASIN","","NM",35,"23S",28,"SESW",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","SENDERO CARLSBAD MIDSTREAM LLC",NA,NA,32.2548789,-104.0603796,32.2682974,-104.0587135,588507.495636789,3569075.00313859,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"385",3.0015477e+13,"oil well area #1 (BLM)",2432.76582774791,"GOONCH FEDERAL COM 0409","134H","GOONCH FEDERAL COM 0409","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","MULTIPLE",3063.5,"KB",3039,9406,NA,"OIL","ACTIVE",2,"130842130,130966864","MULTIPLE","MULTIPLE","2021-03-15","2021-09-19","H",NA,NA,NA,5766.58,5516.58,"2021-10-01","2022-11-01",14,"2021-09-06","2021-09-19",NA,NA,NA,NA,"","","","","",46409.67,5,97048,5,30296,4,278.458,5,8.41,17.59,5.49,333992.5,715029,214821,899029,3328.49,2.004,2003.955,22784,6638,30270,3432.36,3399.41,189779.83,395627,123842,482968,34.4,71.72,22.45,309708.17,659569,199780,832291,1858.249,56.14,119.56,36.21,659483,198820,791428,"PERMIAN BASIN","","NM",33,"22S",28,"SESE",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.3432166,-104.0846565,32.3274026,-104.0859147,586137.047709881,3578847.81618708,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"386",30015478840000,"oil well area #1 (BLM)",2382.640936032,"GOONCH FEDERAL COM 0409","136H","GOONCH FEDERAL COM 0409","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","CULEBRA BLUFF","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","MULTIPLE",3060.4,"KB",3035,9366,NA,"OIL","ACTIVE",2,"130848778,130966905","MULTIPLE","MULTIPLE","2021-05-09","2021-10-13","H",NA,NA,NA,139.69,9861.92,"2021-11-01","2022-11-01",13,"2021-10-01","2021-10-13",NA,NA,NA,NA,"","","","","",33169.5,3,134703,3,10719,3,199.017,3,3.36,13.66,1.09,277444.99,1231374,72216,658774,17051.26,1.6647,1664.67,116901,3817,52882,30626.41,11574.28,135830.5,576063,39820,400712,13.77,58.41,4.04,254144.5,1114473,68399,605892,1524.867,25.77,113.01,6.94,1213578,70971,605700,"PERMIAN BASIN","","NM",4,"23S",28,"NWNE",NA,NA,NA,NA,NA,NA,NA,"MULTIPLE","MULTIPLE",NA,NA,32.3406399,-104.0881831,32.3406622,-104.0877316,585807.602161681,3578559.34609552,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"387",30015479140000,"Malaga, churcjh",1924.0293664441,"CHICAGO 9 8 WOHE FEE COM","002H","CHICAGO 9 8 WOHE FEE COM","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3041,"KB",3013,19578,NA,"GAS","ACTIVE",1,"130851657","COM","317856","2021-12-29","2022-02-24","H",NA,NA,NA,9946.73,9696.73,"2022-03-01","2022-10-01",8,"2022-02-10","2022-02-24",NA,NA,NA,NA,"","","","","",30812.33,2,61964,2,20908,3,184.874,2,3.18,6.39,2.16,163768.16,342067,106757,603950,3204.16,0.9826,982.609,30417,7826,49255,3886.66,3024.85,138413.67,287884,90433,505891,14.27,29.69,9.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",9,"24S",28,"SENE",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","TARGA MIDSTREAM SERVICES LLC",NA,NA,32.2340524,-104.085186,32.2364095,-104.1172331,586190.439285344,3566746.14251974,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"388",30015479670000,"Loving, school",1965.53060283849,"FOREIGNER 33 4 W0JO FEE COM","002H","FOREIGNER 33 4 W0JO FEE COM","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3108,"KB",3080,17205,NA,"GAS","ACTIVE",1,"130852591","COM","329989","2021-10-16","2022-03-11","H",NA,NA,NA,7084.86,6834.86,"2022-03-01","2022-10-01",8,"2022-02-25","2022-03-11",NA,NA,NA,NA,"","","","","",31235,3,74947,8,20748,2,187.41,3,4.57,10.97,3.04,153558.34,366182,92528,535754,3957.53,0.9214,921.35,74947,9875,59241,7589.57,3002.84,116653.83,249743,75030,439059,17.07,36.54,10.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",33,"23S",28,"NWSE",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","SENDERO CARLSBAD MIDSTREAM LLC",NA,NA,32.2607565,-104.0908194,32.241283,-104.0907077,585634.595432752,3569701.86139714,-104.096350965287,32.2778525828161,585097.605916466,3571592.61595818,TRUE
"389",30015479690100,"oil well area #1 (BLM)",2401.07849132799,"GOONCH FEDERAL COM 04","225H","GOONCH FEDERAL COM 04","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"","","WOLFCAMP (GAS)",3060.1,"KB",3035,9749,NA,"GAS","ACTIVE",1,"130852599","COM","326517","2021-05-05","2021-10-21","H",NA,NA,NA,10204.02,9954.02,"2021-11-01","2022-11-01",13,"2021-10-15","2021-10-21",NA,NA,NA,NA,"","","","","",39983.33,3,77876,3,27004,3,239.9,3,4.02,7.82,2.71,224126.83,441689,150512,774128,2934.58,1.3448,1344.761,6271,5554,31994,1129.1,3345.78,155968.17,304567,105207,467139,15.67,30.6,10.57,217527.67,435418,144958,742134,1305.166,21.85,43.74,14.56,425679,147592,722459,"PERMIAN BASIN","","NM",4,"23S",28,"NWNE",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.3408974,-104.0881204,32.3129756,-104.0912361,585813.259782035,3578587.94136573,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"390",30015480810000,"Malaga, churcjh",1687.1250025698,"BUBBA BURTON 14 15 24S 28E","111H","BUBBA BURTON 14 15 24S 28E","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING","BONE SPRING","BONE SPRING",3005.5,"KB",2977,17775,NA,"OIL","ACTIVE",1,"130948039","COM","330255","2021-12-19","2022-04-07","H",NA,NA,NA,10364.79,10114.79,"2022-04-01","2022-10-01",7,"2022-03-25","2022-04-07",NA,NA,NA,NA,"","","","","",43404,6,112769,7,30013,5,260.424,6,4.29,11.15,2.97,185746.16,329173,130884,550814,2515,1.1145,1114.477,112769,22972,66188,4908.98,1411.61,143979.33,216404,107912,484626,14.23,21.39,10.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",14,"24S",28,"NENE",NA,NA,NA,NA,NA,NA,NA,"PLAINS MARKETING, L.P.","BP AMERICA INC",NA,NA,32.2235088,-104.0500376,32.2239976,-104.0835473,589512.458296761,3565606.09926374,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"391",30015480820000,"Malaga, churcjh",1696.26735135491,"BUBBA BURTON 14 15 24S 28E","121H","BUBBA BURTON 14 15 24S 28E","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","PIERCE CROSSING","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING","BONE SPRING","BONE SPRING",3005.5,"KB",2977,18800,NA,"OIL","ACTIVE",1,"130948008","COM","330255","2021-12-21","2022-04-07","H",NA,NA,NA,10394.93,10144.93,"2022-04-01","2022-10-01",7,"2022-03-25","2022-04-07",NA,NA,NA,NA,"","","","","",41794.83,2,48065,2,33784,2,250.769,2,4.12,4.74,3.33,113896.16,130555,92137,414088,1416.97,0.6834,683.377,17675,11638,42567,1518.73,1422.71,99312.33,112880,80499,371521,9.79,11.13,7.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",14,"24S",28,"NENE",NA,NA,NA,NA,NA,NA,NA,"PLAINS MARKETING, L.P.","BP AMERICA INC",NA,NA,32.2235098,-104.0499401,32.2239976,-104.0835473,589521.644851139,3565606.29135385,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"392",30015480950000,"Malaga, churcjh",403.776217903516,"JOURNEY 11 B2MP FEE","001H","JOURNEY 11 B2MP FEE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, NORTH","BONE SPRING, NORTH","BONE SPRING, NORTH",3028,"KB",3000,13350,NA,"OIL","ACTIVE",1,"130948404","COM","330281","2022-01-07","2022-06-29","H",NA,NA,NA,5218.46,4968.46,"2022-07-01","2022-10-01",4,"2022-06-17","2022-06-29",NA,NA,NA,NA,"","","","","",25169.67,2,45700,3,19652,2,151.018,2,5.07,9.2,3.96,84470.51,138201,61437,280018,2249.48,0.5068,506.823,39177,11833,65895,3310.83,1684.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",11,"24S",28,"SWSW",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","CRESTWOOD NEW MEXICO PIPELINE LLC",NA,NA,32.2281667,-104.0660917,32.2268953,-104.0492835,587995.175503938,3566109.17803284,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"393",30015480960000,"Malaga, churcjh",420.527884899059,"JOURNEY 11 12 B1MP FEE","001H","JOURNEY 11 12 B1MP FEE","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING, NORTH","BONE SPRING, NORTH","BONE SPRING, NORTH",3028,"KB",3000,17797,NA,"OIL","ACTIVE",1,"130948416","COM","330282","2022-02-21","2022-06-29","H",NA,NA,NA,10512.26,10262.26,"2022-07-01","2022-10-01",4,"2022-06-06","2022-06-29",NA,NA,NA,NA,"","","","","",66857.33,2,139289,4,47314,2,401.144,2,6.51,13.57,4.61,199545.83,419891,129564,367371,3240.8,1.1973,1197.275,139289,28742,68641,4846.18,2478.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",11,"24S",28,"SWSW",NA,NA,NA,NA,NA,NA,NA,"ORYX DELAWARE OIL TRANSPORT LLC","CRESTWOOD NEW MEXICO PIPELINE LLC",NA,NA,32.2283315,-104.06609,32.2268833,-104.0321398,587995.176873336,3566127.4479759,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"394",30015481030100,"Malaga, churcjh",1777.15994072964,"KEN WILSON 14 15","112H","KEN WILSON 14 15","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE","DELAWARE","BONE SPRING",2994.5,"KB",2966,17749,7396.09,"OIL","ACTIVE",1,"130951438","COM","330294","2021-12-12","2022-04-23","H",7455,17592,10137,10324.85,10137,"2022-04-01","2022-10-01",7,"2022-03-14","2022-03-25",NA,NA,NA,NA,"","","","","",51146.33,5,132312,7,40708,2,306.878,5,5.05,13.05,4.02,234761.34,461072,157916,538453,2919.73,1.4086,1408.568,132312,21574,63435,6132.94,1498.11,191135.33,328760,136342,475018,18.86,32.43,13.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",14,"24S",28,"SENE",NA,NA,NA,NA,NA,NA,NA,"PLAINS MARKETING, L.P.","BP AMERICA INC",NA,NA,32.219585,-104.05006,32.2198269,-104.0834428,589514.193026076,3565171.11574798,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"395",30015481060100,"Malaga, churcjh",1737.52215543475,"KEN WILSON 14 15","122H","KEN WILSON 14 15","MATADOR","MATADOR RESOURCES","MATADOR PRODUCTION COMPANY","MTDR","MALAGA","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE","DELAWARE","BONE SPRING",2994.5,"KB",2966,18620,8309.24,"OIL","ACTIVE",1,"130951441","COM","330294","2021-12-11","2022-04-23","H",8307,18468,10161,10358.9,10161,"2022-04-01","2022-10-01",7,"2022-03-14","2022-03-25",NA,NA,NA,NA,"","","","","",36133.83,2,42443,2,29060,2,216.803,2,3.56,4.18,2.86,126937.17,171607,98336,362718,1745.11,0.7616,761.623,32470,11921,47834,2723.76,1460.53,109604.5,139137,86415,314884,10.79,13.69,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",14,"24S",28,"SENE",NA,NA,NA,NA,NA,NA,NA,"PLAINS MARKETING, L.P.","BP AMERICA INC",NA,NA,32.219708,-104.050455,32.2199432,-104.083948,589476.849644592,3565184.42165791,-104.067871176949,32.2248533179643,587830.689105934,3565740.42410538,TRUE
"396",30015481530000,"oil well area #1 (BLM)",2402.2645833704,"RANA SALADA FEDERAL COM 0106","233H","RANA SALADA FEDERAL COM 0106","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3090.8,"KB",3065,10615,NA,"GAS","ACTIVE",1,"130954644","COM","330651","2021-06-27","2022-01-16","H",NA,NA,NA,10400.06,10150.06,"2022-03-01","2022-11-01",9,"2022-01-10","2022-01-16",NA,NA,NA,NA,"","","","","",33966.83,2,123839,2,13327,2,203.801,2,3.35,12.2,1.31,195987.66,783502,65404,373577,11979.42,1.1759,1175.926,50977,4154,16244,12271.79,9292.34,152592.5,602961,52099,306265,15.03,59.4,5.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",2,"23S",28,"NESE",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.3338271,-104.0493731,32.3308325,-104.0158896,589466.707585065,3577835.87217516,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"397",30015481550000,"oil well area #1 (BLM)",2396.74258917285,"RANA SALADA FEDERAL COM 0106","223H","RANA SALADA FEDERAL COM 0106","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3089.8,"KB",3065,9965,NA,"GAS","ACTIVE",1,"130954629","COM","330651","2021-06-27","2022-02-05","H",NA,NA,NA,10409.97,10159.97,"2022-03-01","2022-11-01",9,"2022-01-17","2022-02-05",NA,NA,NA,NA,"","","","","",58687.5,4,229443,4,20447,4,352.125,4,5.78,22.58,2.01,356707,1391394,124808,702281,11148.28,2.1402,2140.242,141223,8796,60468,16055.37,8445.12,247759.83,918053,94751,495601,24.39,90.36,9.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",2,"23S",28,"NWSW",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.3337177,-104.0493738,32.3304696,-104.0158909,589466.749332759,3577823.74406548,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"398",30015483490000,"oil well area #3",1677.67026555503,"CB MOTHMA 23 14 FEE 10","402H","CB MOTHMA 23 14 FEE 10","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3039,"KB",3011,20094,NA,"GAS","ACTIVE",1,"130960156","COM","330821","2021-12-08","2022-02-19","H",NA,NA,NA,9704.49,9454.49,"2022-04-01","2022-11-01",8,"2022-02-06","2022-02-19",NA,NA,NA,NA,"","","","","",28227.5,3,43509,3,26820,2,169.365,3,2.99,4.6,2.84,144508.84,164621,117072,474562,1406.15,0.8671,867.053,15731,11210,53011,1403.3,NA,117695.5,131295,95813,354297,12.45,13.89,10.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",23,"23S",28,"SWSW",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.286329,-104.064167,32.3127396,-104.0597648,588120.321732467,3572558.24364477,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"399",30015483500000,"oil well area #3",1675.1815065619,"CB MOTHMA 23 14 FEE 10","401H","CB MOTHMA 23 14 FEE 10","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3040,"KB",3012,20004,NA,"GAS","ACTIVE",1,"130960109","COM","330821","2021-12-08","2022-02-19","H",NA,NA,NA,9628.73,9378.73,"2022-04-01","2022-11-01",8,"2022-02-06","2022-02-19",NA,NA,NA,NA,"","","","","",25418,2,37758,3,25418,2,152.508,2,2.71,4.03,2.71,132741.68,159982,106078,454458,1508.15,0.7965,796.45,19461,9167,41323,2122.94,NA,107386.5,119811,87418,362965,11.45,12.77,9.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",23,"23S",28,"SWSW",NA,NA,NA,NA,NA,NA,NA,"CHEVRON U S A INC","CHEVRON U S A INC",NA,NA,32.28633,-104.064248,32.3127451,-104.062322,588112.693313928,3572558.28795001,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"400",30015485450000,"oil well area #1 (BLM)",2405.05802936717,"RANA SALADA FEDERAL COM 0106","236H","RANA SALADA FEDERAL COM 0106","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3091.3,"KB",3066,10615,NA,"GAS","ACTIVE",1,"130965539","COM","330651","2021-06-23","2022-01-16","H",NA,NA,NA,5990.51,5740.51,"2022-03-01","2022-11-01",9,"2022-01-10","2022-01-16",NA,NA,NA,NA,"","","","","",44623.83,2,149645,2,19683,2,267.743,2,7.77,26.07,3.43,230599.33,834128,91578,413308,9108.39,1.3836,1383.596,54772,5508,22662,9944.08,7602.75,181132,645066,73621,332117,31.55,112.37,12.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",2,"23S",28,"NESE",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.333882,-104.0493727,32.3414276,-104.0321345,589466.691220123,3577841.95844282,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"401",30015485460000,"oil well area #1 (BLM)",1212.73004016611,"RANA SALADA FEDERAL COM 0106","213H","RANA SALADA FEDERAL COM 0106","NOVO OIL & GAS NORTHERN DELAWARE, LLC","NOVO OIL & GAS","NOVO OIL & GAS NORTHERN DELAWARE, LLC","","PURPLE SAGE","EDDY (NM)","DELAWARE","DELAWARE",NA,"WOLFCAMP (GAS)","WOLFCAMP (GAS)","WOLFCAMP (GAS)",3090.3,"KB",3066,9750,NA,"GAS","ACTIVE",1,"130965589","COM","330651","2021-06-27","2022-02-05","H",NA,NA,NA,15632.23,15382.23,"2022-03-01","2022-11-01",9,"2022-01-17","2022-02-05",NA,NA,NA,NA,"","","","","",48156.33,4,192716,4,16618,2,288.938,4,3.13,12.53,1.08,331532.66,1350388,106468,731403,12683.51,1.9892,1989.196,132063,7341,58799,17989.78,8737.03,223549.33,867602,78949,516117,14.53,56.4,5.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PERMIAN BASIN","","NM",2,"23S",28,"NESE",NA,NA,NA,NA,NA,NA,NA,"ORYX ENERGY CO","CRESTWOOD NEW MEXICO PIPELINE LLC",49,NA,32.3338554,-104.0664906,32.3337352,-104.0158828,587855.63247805,3577824.84031285,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
